

*******************************************************************************
Ephemeris / API_USER Fri Dec 17 03:22:42 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2000-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2001-Dec-01 00:00:00.0000 TDB
Step-size       : 7000 steps
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2451554.000000000, A.D. 2000-Jan-10 12:00:00.0000, -3.362249651136068E-01,  9.238503029216211E-01,  2.058932533746356E-04, -1.649020321369603E-02, -5.835547976881543E-03,  4.883536008576622E-07,
2451554.100000000, A.D. 2000-Jan-10 14:24:00.0000, -3.378734656411649E-01,  9.232653030977390E-01,  2.059417497568455E-04, -1.647979849550737E-02, -5.864444952298895E-03,  4.815257301028385E-07,
2451554.200000000, A.D. 2000-Jan-10 16:48:00.0000, -3.395209230457766E-01,  9.226774146431973E-01,  2.059895488853718E-04, -1.646934076941495E-02, -5.893320566663779E-03,  4.744088040130297E-07,
2451554.300000000, A.D. 2000-Jan-10 19:12:00.0000, -3.411673320310680E-01,  9.220866397011108E-01,  2.060366219400021E-04, -1.645883012397142E-02, -5.922174679913916E-03,  4.670045543487517E-07,
2451554.400000000, A.D. 2000-Jan-10 21:36:00.0000, -3.428126873095874E-01,  9.214929804285616E-01,  2.060829402805661E-04, -1.644826664906644E-02, -5.951007152774310E-03,  4.593148398601168E-07,
2451554.500000000, A.D. 2000-Jan-11 00:00:00.0000, -3.444569836029387E-01,  9.208964389965189E-01,  2.061284754586886E-04, -1.643765043592875E-02, -5.979817846778967E-03,  4.513416475620675E-07,
2451554.600000000, A.D. 2000-Jan-11 02:24:00.0000, -3.461002156419161E-01,  9.202970175897567E-01,  2.061731992312369E-04, -1.642698157712833E-02, -6.008606624293185E-03,  4.430870940568027E-07,
2451554.700000000, A.D. 2000-Jan-11 04:48:00.0000, -3.477423781666379E-01,  9.196947184067701E-01,  2.062170835735191E-04, -1.641626016657884E-02, -6.037373348536416E-03,  4.345534269021144E-07,
2451554.800000000, A.D. 2000-Jan-11 07:12:00.0000, -3.493834659266808E-01,  9.190895436596894E-01,  2.062601006919838E-04, -1.640548629954025E-02, -6.066117883605863E-03,  4.257430260179403E-07,
2451554.900000000, A.D. 2000-Jan-11 09:36:00.0000, -3.510234736812152E-01,  9.184814955741891E-01,  2.063022230379662E-04, -1.639466007262162E-02, -6.094840094500764E-03,  4.166584051665272E-07,
2451555.000000000, A.D. 2000-Jan-11 12:00:00.0000, -3.526623961991396E-01,  9.178705763893985E-01,  2.063434233205872E-04, -1.638378158378409E-02, -6.123539847147521E-03,  4.073022134667062E-07,
